OrderID,CustomerName,AreaName,DeliveryAgent,FoodItem,UnitPrice,UnitPriceDiscount,OrderQuantity,OrderDate,OrderMonth,PaymentMethod,OrderStatus,OrderDetails,FoodCategory
ord_16482,Arjun Shah,MG Road,Ravi Tiwari,Burger,120,7.2,1,26/09/23,September,UPI,Delivered,On Time,Non Indian-Veg
ord_16483,Arjun Shah,MG Road,Ravi Tiwari,Chicken Tikka,180,25.2,1,26/09/23,September,Credit Card,Delivered,On Time,Indian-Non Veg
ord_16484,Priya Singh,Brigade Road,Sneha Verma,Samosa,20,1,5,26/09/23,September,Credit Card,Delivered,On Time,Indian-Veg
ord_16485,Tanvi Gupta,BTM Layout,Rajesh Kumar,Chicken Biryani,220,11,2,27/09/23,September,Online Payment,Delivered,Before Time,Indian-Non Veg
ord_16486,Nisha Gupta,Koramangala,Pooja Sharma,Burger,120,6,1,27/09/23,September,Credit Card,Delivered,Late,Non Indian-Veg
ord_16487,Rohit Singh,Indiranagar,Siddharth Singh,Chicken Tikka,180,16.2,1,27/09/23,September,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_16488,Nisha Gupta,Koramangala,Manoj Singh,Masala Dosa,100,7,1,27/09/23,September,UPI,Delivered,On Time,Indian-Veg
ord_16489,Aryan Shah,Jayanagar,Ananya Reddy,Veg Biryani,230,18.4,2,27/09/23,September,UPI,Delivered,On Time,Indian-Veg
ord_16490,Deepak Sharma,HSR Layout,Ravi Tiwari,Samosa,20,2.2,5,27/09/23,September,UPI,Delivered,On Time,Indian-Veg
ord_16491,Deepak Sharma,HSR Layout,Divya Patel,Butter Naan,50,2.5,4,28/09/23,September,Credit Card,Delivered,On Time,Indian-Veg
ord_16492,Aryan Shah,Jayanagar,Divya Patel,Chicken Biryani,220,11,2,28/09/23,September,UPI,Delivered,On Time,Indian-Non Veg
ord_16493,Arjun Shah,MG Road,Sneha Verma,Fish Curry,190,17.1,1,28/09/23,September,UPI,Delivered,On Time,Indian-Non Veg
ord_16494,Sneha Jain,HSR Layout,Sneha Verma,Paneer Tikka,180,9,1,28/09/23,September,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_16495,Rohit Singh,Indiranagar,Pooja Sharma,Pasta,200,12,2,28/09/23,September,UPI,Delivered,Before Time,Non Indian-Veg
ord_16496,Raj Kapoor,Malleswaram,Manoj Singh,Hakka Noodles,160,14.4,1,28/09/23,September,UPI,Delivered,On Time,Non Indian-Non Veg
ord_16497,Karan Sharma,Marathahalli,Manoj Singh,Paneer Tikka,180,16.2,1,28/09/23,September,Online Payment,Delivered,On Time,Indian-Veg
ord_16498,Kriti Patel,Whitefield,Manoj Singh,Tandoori Chicken,280,39.2,3,28/09/23,September,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_16499,Aryan Shah,Jayanagar,Siddharth Singh,Chicken Biryani,220,33,2,28/09/23,September,Credit Card,Delivered,Before Time,Indian-Non Veg
ord_16500,Kriti Patel,Whitefield,Sneha Verma,Chicken Tikka,180,14.4,1,29/09/23,September,Online Payment,Delivered,On Time,Indian-Non Veg
ord_16501,Priya Singh,Brigade Road,Rajesh Kumar,Pizza,300,18,3,29/09/23,September,Credit Card,Delivered,On Time,Non Indian-Veg
ord_16502,Pooja Patel,BTM Layout,Rajesh Kumar,Fried Rice,150,19.5,2,29/09/23,September,UPI,Delivered,Before Time,Non Indian-Veg
ord_16503,Neha Patel,Whitefield,Rajesh Kumar,Biryani,250,15,2,29/09/23,September,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_16504,Tanvi Gupta,BTM Layout,Siddharth Singh,Fried Rice,150,22.5,2,30/09/23,September,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_16505,Arjun Shah,MG Road,Ravi Tiwari,Chicken Tikka,180,27,1,30/09/23,September,UPI,Delivered,On Time,Indian-Non Veg
ord_16506,Sneha Jain,HSR Layout,Manoj Singh,Burger,120,16.8,1,30/09/23,September,UPI,Delivered,Late,Non Indian-Veg
ord_16507,Deepak Sharma,HSR Layout,Pooja Sharma,Butter Chicken,280,39.2,3,30/09/23,September,UPI,Delivered,Late,Indian-Non Veg
ord_16508,Aryan Shah,Jayanagar,Ravi Tiwari,Veg Biryani,230,27.6,2,01/10/23,October,UPI,Delivered,Late,Indian-Veg
ord_16509,Kriti Patel,Whitefield,Manoj Singh,Biryani,250,35,2,01/10/23,October,Online Payment,Delivered,Before Time,Indian-Veg
ord_16510,Naveen Kumar,Koramangala,Sneha Verma,Burger,120,14.4,1,01/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16511,Neha Patel,Whitefield,Pooja Sharma,Sushi,350,21,1,02/10/23,October,Credit Card,Delivered,Late,Non Indian-Non Veg
ord_16512,Rohan Patel,Indiranagar,Rajesh Kumar,Biryani,250,12.5,2,02/10/23,October,Credit Card,Delivered,Before Time,Indian-Veg
ord_16513,Aryan Shah,Jayanagar,Ananya Reddy,Chicken Curry,200,26,2,02/10/23,October,Online Payment,Delivered,On Time,Indian-Non Veg
ord_16514,Aryan Shah,Jayanagar,Divya Patel,Butter Chicken,280,22.4,3,02/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16515,Tanvi Gupta,BTM Layout,Pooja Sharma,Burger,120,7.2,1,02/10/23,October,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_16516,Nisha Gupta,Koramangala,Anil Gupta,Fried Rice,150,18,2,02/10/23,October,UPI,Delivered,Late,Non Indian-Veg
ord_16517,Kriti Patel,Whitefield,Divya Patel,Noodles,130,19.5,1,03/10/23,October,UPI,Delivered,On Time,Non Indian-Non Veg
ord_16518,Deepak Sharma,HSR Layout,Divya Patel,Chicken Tikka,180,10.8,1,03/10/23,October,Online Payment,Delivered,On Time,Indian-Non Veg
ord_16519,Rohan Patel,Indiranagar,Ravi Tiwari,Butter Naan,50,6.5,4,03/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16520,Naveen Kumar,Koramangala,Manoj Singh,Masala Dosa,100,13,1,03/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16521,Priyanka Singh,Koramangala,Rajesh Kumar,Noodles,130,15.6,1,04/10/23,October,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_16522,Rohan Patel,Indiranagar,Rajesh Kumar,Chicken Tikka,180,9,1,04/10/23,October,Credit Card,Delivered,Late,Indian-Non Veg
ord_16523,Rahul Sharma,MG Road,Divya Patel,Sushi,350,45.5,1,04/10/23,October,Credit Card,Delivered,Before Time,Non Indian-Non Veg
ord_16524,Sneha Jain,HSR Layout,Ravi Tiwari,Sushi,350,49,1,04/10/23,October,UPI,Delivered,On Time,Non Indian-Non Veg
ord_16525,Tanvi Gupta,BTM Layout,Manoj Singh,Pav Bhaji,150,15,2,04/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16526,Shreya Singh,Marathahalli,Rajesh Kumar,Biryani,250,35,2,04/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16527,Aryan Shah,Jayanagar,Siddharth Singh,Fish Curry,190,20.9,1,04/10/23,October,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_16528,Neha Patel,Whitefield,Rajesh Kumar,Pizza,300,15,3,04/10/23,October,Online Payment,Delivered,On Time,Non Indian-Veg
ord_16529,Deepak Sharma,HSR Layout,Anil Gupta,Fried Rice,150,13.5,2,04/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16530,Priya Singh,Brigade Road,Manoj Singh,Noodles,130,13,1,05/10/23,October,UPI,Delivered,Before Time,Non Indian-Non Veg
ord_16531,Arjun Shah,MG Road,Anil Gupta,Butter Chicken,280,25.2,3,05/10/23,October,UPI,Delivered,Late,Indian-Non Veg
ord_16532,Rahul Sharma,MG Road,Pooja Sharma,Chicken Tikka,180,19.8,1,05/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16533,Priya Singh,Brigade Road,Sneha Verma,Fried Rice,150,21,2,05/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16534,Neha Patel,Whitefield,Anil Gupta,Pav Bhaji,150,19.5,2,06/10/23,October,Credit Card,Delivered,Late,Indian-Veg
ord_16535,Anjali Jain,Malleswaram,Anil Gupta,Samosa,20,2.6,5,06/10/23,October,UPI,Delivered,Before Time,Indian-Veg
ord_16536,Rohit Singh,Indiranagar,Pooja Sharma,Fish Curry,190,24.7,1,06/10/23,October,UPI,Delivered,Before Time,Indian-Non Veg
ord_16537,Rahul Sharma,MG Road,Ravi Tiwari,Pizza,300,27,3,07/10/23,October,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_16538,Pooja Patel,BTM Layout,Pooja Sharma,Masala Dosa,100,15,1,07/10/23,October,Online Payment,Cancelled,Refund Initiated,Indian-Veg
ord_16539,Karan Sharma,Marathahalli,Ananya Reddy,Samosa,20,1.4,5,07/10/23,October,UPI,Delivered,Before Time,Indian-Veg
ord_16540,Anjali Jain,Malleswaram,Ravi Tiwari,Fish Curry,190,26.6,1,07/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16541,Arjun Shah,MG Road,Anil Gupta,Fish Curry,190,15.2,1,07/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16542,Rahul Sharma,MG Road,Divya Patel,Chicken Tikka,180,16.2,1,07/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16543,Sneha Jain,HSR Layout,Rajesh Kumar,Samosa,20,1.4,5,07/10/23,October,Credit Card,Delivered,Late,Indian-Veg
ord_16544,Deepak Sharma,HSR Layout,Manoj Singh,Butter Naan,50,4.5,4,08/10/23,October,UPI,Delivered,Late,Indian-Veg
ord_16545,Anjali Jain,Malleswaram,Divya Patel,Pizza,300,18,3,08/10/23,October,UPI,Delivered,Before Time,Non Indian-Veg
ord_16546,Priyanka Singh,Koramangala,Siddharth Singh,Fish Curry,190,19,1,08/10/23,October,Credit Card,Delivered,On Time,Indian-Non Veg
ord_16547,Priya Singh,Brigade Road,Rajesh Kumar,Pizza,300,24,3,08/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16548,Kriti Patel,Whitefield,Divya Patel,Chicken Curry,200,22,2,09/10/23,October,UPI,Delivered,Before Time,Indian-Non Veg
ord_16549,Tanvi Gupta,BTM Layout,Ananya Reddy,Paneer Tikka,180,25.2,1,09/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16550,Shreya Singh,Marathahalli,Anil Gupta,Hakka Noodles,160,8,1,10/10/23,October,Online Payment,Delivered,On Time,Non Indian-Non Veg
ord_16551,Neha Patel,Whitefield,Sneha Verma,Hakka Noodles,160,12.8,1,10/10/23,October,UPI,Delivered,On Time,Non Indian-Non Veg
ord_16552,Anjali Jain,Malleswaram,Ananya Reddy,Butter Chicken,280,39.2,3,10/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16553,Rohit Singh,Indiranagar,Sneha Verma,Pasta,200,24,2,10/10/23,October,UPI,Cancelled,Refund Not Initiated,Non Indian-Veg
ord_16554,Tanvi Gupta,BTM Layout,Rajesh Kumar,Biryani,250,27.5,2,10/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16555,Nisha Gupta,Koramangala,Ananya Reddy,Biryani,250,12.5,2,10/10/23,October,Credit Card,Delivered,Before Time,Indian-Veg
ord_16556,Tanvi Gupta,BTM Layout,Siddharth Singh,Butter Naan,50,2.5,4,10/10/23,October,Online Payment,Delivered,On Time,Indian-Veg
ord_16557,Rohit Singh,Indiranagar,Pooja Sharma,Hakka Noodles,160,12.8,1,10/10/23,October,UPI,Delivered,On Time,Non Indian-Non Veg
ord_16558,Priya Singh,Brigade Road,Siddharth Singh,Noodles,130,9.1,1,10/10/23,October,UPI,Delivered,On Time,Non Indian-Non Veg
ord_16559,Rohan Patel,Indiranagar,Ananya Reddy,Pasta,200,28,2,11/10/23,October,UPI,Delivered,Late,Non Indian-Veg
ord_16560,Pooja Patel,BTM Layout,Pooja Sharma,Burger,120,18,1,11/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16561,Aryan Shah,Jayanagar,Ravi Tiwari,Pizza,300,24,3,11/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16562,Rohit Singh,Indiranagar,Siddharth Singh,Noodles,130,13,1,11/10/23,October,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_16563,Tanvi Gupta,BTM Layout,Divya Patel,Samosa,20,2.8,5,12/10/23,October,Online Payment,Delivered,Before Time,Indian-Veg
ord_16564,Karan Sharma,Marathahalli,Ananya Reddy,Fish Curry,190,24.7,1,12/10/23,October,Credit Card,Delivered,Late,Indian-Non Veg
ord_16565,Kriti Patel,Whitefield,Ananya Reddy,Butter Chicken,280,28,3,12/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16566,Anjali Jain,Malleswaram,Divya Patel,Fried Rice,150,18,2,12/10/23,October,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_16567,Anjali Jain,Malleswaram,Ravi Tiwari,Masala Dosa,100,15,1,12/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16568,Tanvi Gupta,BTM Layout,Ravi Tiwari,Paneer Tikka,180,27,1,12/10/23,October,Credit Card,Delivered,Before Time,Indian-Veg
ord_16569,Tanvi Gupta,BTM Layout,Anil Gupta,Hakka Noodles,160,17.6,1,12/10/23,October,Online Payment,Delivered,On Time,Non Indian-Non Veg
ord_16570,Rohit Singh,Indiranagar,Anil Gupta,Noodles,130,18.2,1,13/10/23,October,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_16571,Akash Gupta,Jayanagar,Manoj Singh,Noodles,130,15.6,1,13/10/23,October,UPI,Delivered,Before Time,Non Indian-Non Veg
ord_16572,Neha Patel,Whitefield,Pooja Sharma,Samosa,20,2.4,5,13/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16573,Tanvi Gupta,BTM Layout,Ananya Reddy,Sushi,350,42,1,13/10/23,October,Online Payment,Delivered,On Time,Non Indian-Non Veg
ord_16574,Neha Patel,Whitefield,Ravi Tiwari,Pav Bhaji,150,10.5,2,14/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16575,Rohan Patel,Indiranagar,Pooja Sharma,Samosa,20,1.6,5,14/10/23,October,UPI,Delivered,Late,Indian-Veg
ord_16576,Nisha Gupta,Koramangala,Divya Patel,Paneer Tikka,180,18,1,14/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16577,Akash Gupta,Jayanagar,Manoj Singh,Chicken Tikka,180,25.2,1,15/10/23,October,Credit Card,Delivered,Late,Indian-Non Veg
ord_16578,Naveen Kumar,Koramangala,Manoj Singh,Samosa,20,1,5,15/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16579,Rohan Patel,Indiranagar,Ravi Tiwari,Chicken Tikka,180,23.4,1,15/10/23,October,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_16580,Arjun Shah,MG Road,Sneha Verma,Pav Bhaji,150,7.5,2,16/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16581,Arjun Shah,MG Road,Ananya Reddy,Fish Curry,190,22.8,1,16/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16582,Neha Patel,Whitefield,Pooja Sharma,Fish Curry,190,22.8,1,16/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16583,Nisha Gupta,Koramangala,Pooja Sharma,Masala Dosa,100,14,1,16/10/23,October,UPI,Delivered,Before Time,Indian-Veg
ord_16584,Rohit Singh,Indiranagar,Manoj Singh,Chicken Curry,200,24,2,16/10/23,October,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_16585,Sneha Jain,HSR Layout,Manoj Singh,Biryani,250,27.5,2,17/10/23,October,Online Payment,Delivered,Before Time,Indian-Veg
ord_16586,Kriti Patel,Whitefield,Ananya Reddy,Butter Chicken,280,28,3,17/10/23,October,UPI,Delivered,Before Time,Indian-Non Veg
ord_16587,Sneha Jain,HSR Layout,Pooja Sharma,Noodles,130,7.8,1,17/10/23,October,Online Payment,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_16588,Sneha Jain,HSR Layout,Manoj Singh,Fish Curry,190,20.9,1,17/10/23,October,UPI,Delivered,Late,Indian-Non Veg
ord_16589,Pooja Patel,BTM Layout,Rajesh Kumar,Noodles,130,11.7,1,17/10/23,October,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_16590,Kriti Patel,Whitefield,Divya Patel,Pizza,300,36,3,17/10/23,October,Credit Card,Delivered,Before Time,Non Indian-Veg
ord_16591,Arjun Shah,MG Road,Ananya Reddy,Veg Biryani,230,32.2,2,17/10/23,October,Online Payment,Delivered,Before Time,Indian-Veg
ord_16592,Nisha Gupta,Koramangala,Sneha Verma,Hakka Noodles,160,19.2,1,17/10/23,October,UPI,Delivered,Before Time,Non Indian-Non Veg
ord_16593,Anjali Jain,Malleswaram,Sneha Verma,Burger,120,13.2,1,18/10/23,October,Credit Card,Delivered,Before Time,Non Indian-Veg
ord_16594,Kriti Patel,Whitefield,Anil Gupta,Pasta,200,26,2,18/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16595,Deepak Sharma,HSR Layout,Divya Patel,Biryani,250,37.5,2,19/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16596,Shreya Singh,Marathahalli,Pooja Sharma,Hakka Noodles,160,8,1,19/10/23,October,UPI,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_16597,Aryan Shah,Jayanagar,Siddharth Singh,Butter Chicken,280,14,3,19/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16598,Neha Patel,Whitefield,Sneha Verma,Masala Dosa,100,12,1,19/10/23,October,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_16599,Shreya Singh,Marathahalli,Rajesh Kumar,Fish Curry,190,15.2,1,19/10/23,October,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_16600,Akash Gupta,Jayanagar,Anil Gupta,Masala Dosa,100,15,1,19/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16601,Rahul Sharma,MG Road,Ananya Reddy,Masala Dosa,100,12,1,20/10/23,October,Credit Card,Delivered,Late,Indian-Veg
ord_16602,Pooja Patel,BTM Layout,Manoj Singh,Masala Dosa,100,8,1,20/10/23,October,UPI,Delivered,Before Time,Indian-Veg
ord_16603,Anjali Jain,Malleswaram,Rajesh Kumar,Tandoori Chicken,280,42,3,20/10/23,October,Credit Card,Delivered,On Time,Indian-Non Veg
ord_16604,Sneha Jain,HSR Layout,Siddharth Singh,Pizza,300,33,3,20/10/23,October,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_16605,Anjali Jain,Malleswaram,Ravi Tiwari,Fried Rice,150,22.5,2,20/10/23,October,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_16606,Naveen Kumar,Koramangala,Rajesh Kumar,Masala Dosa,100,6,1,21/10/23,October,Online Payment,Cancelled,Refund Initiated,Indian-Veg
ord_16607,Tanvi Gupta,BTM Layout,Sneha Verma,Fish Curry,190,15.2,1,21/10/23,October,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_16608,Nisha Gupta,Koramangala,Anil Gupta,Sushi,350,21,1,21/10/23,October,Credit Card,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_16609,Naveen Kumar,Koramangala,Pooja Sharma,Veg Biryani,230,27.6,2,22/10/23,October,Online Payment,Cancelled,Refund Initiated,Indian-Veg
ord_16610,Tanvi Gupta,BTM Layout,Sneha Verma,Samosa,20,1.2,5,22/10/23,October,UPI,Delivered,Late,Indian-Veg
ord_16611,Akash Gupta,Jayanagar,Ananya Reddy,Samosa,20,1,5,22/10/23,October,UPI,Delivered,Late,Indian-Veg
ord_16612,Tanvi Gupta,BTM Layout,Manoj Singh,Tandoori Chicken,280,19.6,3,22/10/23,October,Credit Card,Delivered,Before Time,Indian-Non Veg
ord_16613,Arjun Shah,MG Road,Manoj Singh,Fish Curry,190,11.4,1,22/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16614,Rahul Sharma,MG Road,Siddharth Singh,Samosa,20,1,5,23/10/23,October,UPI,Cancelled,Refund Not Initiated,Indian-Veg
ord_16615,Rohan Patel,Indiranagar,Pooja Sharma,Hakka Noodles,160,22.4,1,23/10/23,October,Credit Card,Delivered,Late,Non Indian-Non Veg
ord_16616,Nisha Gupta,Koramangala,Anil Gupta,Chicken Curry,200,10,2,23/10/23,October,UPI,Delivered,Late,Indian-Non Veg
ord_16617,Aryan Shah,Jayanagar,Pooja Sharma,Veg Biryani,230,34.5,2,23/10/23,October,UPI,Delivered,Late,Indian-Veg
ord_16618,Rohit Singh,Indiranagar,Manoj Singh,Masala Dosa,100,9,1,23/10/23,October,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_16619,Shreya Singh,Marathahalli,Divya Patel,Pasta,200,18,2,24/10/23,October,Online Payment,Delivered,Before Time,Non Indian-Veg
ord_16620,Neha Patel,Whitefield,Pooja Sharma,Butter Chicken,280,25.2,3,24/10/23,October,UPI,Delivered,Before Time,Indian-Non Veg
ord_16621,Raj Kapoor,Malleswaram,Sneha Verma,Burger,120,15.6,1,25/10/23,October,Credit Card,Delivered,On Time,Non Indian-Veg
ord_16622,Deepak Sharma,HSR Layout,Ananya Reddy,Butter Chicken,280,36.4,3,25/10/23,October,UPI,Delivered,Before Time,Indian-Non Veg
ord_16623,Shreya Singh,Marathahalli,Sneha Verma,Hakka Noodles,160,19.2,1,25/10/23,October,Online Payment,Delivered,On Time,Non Indian-Non Veg
ord_16624,Akash Gupta,Jayanagar,Sneha Verma,Paneer Tikka,180,14.4,1,25/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16625,Nisha Gupta,Koramangala,Sneha Verma,Burger,120,9.6,1,25/10/23,October,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_16626,Rahul Sharma,MG Road,Sneha Verma,Chicken Biryani,220,30.8,2,26/10/23,October,UPI,Delivered,Before Time,Indian-Non Veg
ord_16627,Rahul Sharma,MG Road,Sneha Verma,Tandoori Chicken,280,42,3,26/10/23,October,Credit Card,Delivered,Before Time,Indian-Non Veg
ord_16628,Rohit Singh,Indiranagar,Pooja Sharma,Pav Bhaji,150,22.5,2,26/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16629,Kriti Patel,Whitefield,Siddharth Singh,Pav Bhaji,150,19.5,2,26/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16630,Pooja Patel,BTM Layout,Siddharth Singh,Chicken Curry,200,10,2,26/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16631,Akash Gupta,Jayanagar,Manoj Singh,Samosa,20,2,5,26/10/23,October,Credit Card,Delivered,On Time,Indian-Veg
ord_16632,Karan Sharma,Marathahalli,Sneha Verma,Burger,120,13.2,1,26/10/23,October,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_16633,Akash Gupta,Jayanagar,Siddharth Singh,Chicken Biryani,220,19.8,2,26/10/23,October,Online Payment,Delivered,Late,Indian-Non Veg
ord_16634,Kriti Patel,Whitefield,Divya Patel,Pasta,200,26,2,27/10/23,October,Online Payment,Delivered,Before Time,Non Indian-Veg
ord_16635,Anjali Jain,Malleswaram,Anil Gupta,Butter Chicken,280,33.6,3,27/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16636,Shreya Singh,Marathahalli,Pooja Sharma,Pizza,300,21,3,27/10/23,October,UPI,Delivered,On Time,Non Indian-Veg
ord_16637,Rohan Patel,Indiranagar,Pooja Sharma,Samosa,20,2.6,5,28/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16638,Akash Gupta,Jayanagar,Manoj Singh,Fish Curry,190,24.7,1,28/10/23,October,Online Payment,Delivered,On Time,Indian-Non Veg
ord_16639,Pooja Patel,BTM Layout,Anil Gupta,Noodles,130,18.2,1,28/10/23,October,Online Payment,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_16640,Sneha Jain,HSR Layout,Divya Patel,Tandoori Chicken,280,16.8,3,28/10/23,October,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_16641,Rahul Sharma,MG Road,Siddharth Singh,Pizza,300,39,3,29/10/23,October,Credit Card,Delivered,Late,Non Indian-Veg
ord_16642,Rohan Patel,Indiranagar,Ravi Tiwari,Tandoori Chicken,280,42,3,30/10/23,October,Credit Card,Delivered,On Time,Indian-Non Veg
ord_16643,Raj Kapoor,Malleswaram,Ravi Tiwari,Pav Bhaji,150,12,2,30/10/23,October,Credit Card,Cancelled,Refund Not Initiated,Indian-Veg
ord_16644,Sneha Jain,HSR Layout,Ravi Tiwari,Pav Bhaji,150,12,2,30/10/23,October,UPI,Delivered,On Time,Indian-Veg
ord_16645,Kriti Patel,Whitefield,Pooja Sharma,Pasta,200,10,2,30/10/23,October,UPI,Delivered,Before Time,Non Indian-Veg
ord_16646,Karan Sharma,Marathahalli,Anil Gupta,Chicken Tikka,180,23.4,1,30/10/23,October,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_16647,Akash Gupta,Jayanagar,Sneha Verma,Fried Rice,150,21,2,31/10/23,October,Online Payment,Delivered,On Time,Non Indian-Veg
ord_16648,Priya Singh,Brigade Road,Ravi Tiwari,Chicken Tikka,180,10.8,1,31/10/23,October,UPI,Delivered,Before Time,Indian-Non Veg
ord_16649,Priya Singh,Brigade Road,Pooja Sharma,Veg Biryani,230,34.5,2,31/10/23,October,UPI,Delivered,Late,Indian-Veg
ord_16650,Naveen Kumar,Koramangala,Anil Gupta,Pasta,200,18,2,31/10/23,October,Online Payment,Cancelled,Refund Initiated,Non Indian-Veg
ord_16651,Kriti Patel,Whitefield,Rajesh Kumar,Pasta,200,30,2,31/10/23,October,UPI,Delivered,Late,Non Indian-Veg
ord_16652,Raj Kapoor,Malleswaram,Anil Gupta,Paneer Tikka,180,14.4,1,31/10/23,October,Online Payment,Delivered,On Time,Indian-Veg
ord_16653,Pooja Patel,BTM Layout,Manoj Singh,Chicken Biryani,220,30.8,2,31/10/23,October,UPI,Delivered,On Time,Indian-Non Veg
ord_16654,Priya Singh,Brigade Road,Pooja Sharma,Butter Naan,50,6,4,01/11/23,November,UPI,Delivered,On Time,Indian-Veg
ord_16655,Priya Singh,Brigade Road,Ravi Tiwari,Pasta,200,26,2,01/11/23,November,Online Payment,Delivered,Before Time,Non Indian-Veg
ord_16656,Rohit Singh,Indiranagar,Sneha Verma,Hakka Noodles,160,22.4,1,01/11/23,November,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_16657,Nisha Gupta,Koramangala,Siddharth Singh,Paneer Tikka,180,25.2,1,01/11/23,November,Credit Card,Delivered,On Time,Indian-Veg
ord_16658,Tanvi Gupta,BTM Layout,Siddharth Singh,Veg Biryani,230,25.3,2,01/11/23,November,Online Payment,Delivered,On Time,Indian-Veg
ord_16659,Rohan Patel,Indiranagar,Divya Patel,Noodles,130,6.5,1,01/11/23,November,Online Payment,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_16660,Priya Singh,Brigade Road,Divya Patel,Tandoori Chicken,280,28,3,01/11/23,November,Online Payment,Delivered,On Time,Indian-Non Veg
ord_16661,Karan Sharma,Marathahalli,Manoj Singh,Noodles,130,13,1,02/11/23,November,UPI,Delivered,On Time,Non Indian-Non Veg
ord_16662,Rohit Singh,Indiranagar,Anil Gupta,Butter Naan,50,5,4,02/11/23,November,UPI,Delivered,Before Time,Indian-Veg
ord_16663,Rohan Patel,Indiranagar,Pooja Sharma,Fried Rice,150,22.5,2,02/11/23,November,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
